-48,-40,8
-48,-39,4
-48,-40,4
-43,-42,6
-42,-38,3
-43,-38,3
-44,-41,7
-44,-41,10
-43,-44,17
-42,-45,23
-41,-45,24
-42,-47,23
-43,-54,23
-39,-59,26
-36,-56,24
-36,-51,25
-35,-50,24
-38,-56,26
-33,-62,37
-24,-57,39
-20,-53,34
-11,-57,27
-9,-56,25
-16,-50,18
-23,-47,18
-27,-47,18
-30,-48,19
-29,-47,21
-24,-46,22
-23,-48,23
-24,-51,24
-23,-54,24
-24,-58,25
-26,-65,31
-27,-72,34
-26,-73,35
-22,-66,32
-22,-69,29
-23,-62,27
-20,-53,18
-21,-54,16
-23,-64,18
-24,-67,17
-22,-63,13
-21,-51,10
-23,-49,10
-29,-54,8
-29,-57,7
-24,-60,8
-20,-55,12
-20,-53,14
-22,-57,15
-22,-58,15
-24,-54,16
-28,-40,24
-31,-38,27
-38,-48,30
-36,-47,34
-36,-53,35
-31,-63,36
-28,-66,39
-27,-58,44
-28,-49,41
-29,-35,29
-43,-33,25
-41,-36,28
-50,-39,25
-50,-40,27
-48,-41,32
-43,-39,30
-45,-38,27
-51,-37,22
-55,-36,18
-51,-39,20
-39,-41,26
-32,-40,23
-28,-37,14
-31,-39,9
-30,-42,3
-32,-53,2
-32,-68,1
-33,-73,3
-31,-65,5
-27,-60,1
-28,-61,-1
-28,-67,-1
-8,-64,8
7,-78,43
-8,-90,31
-45,-54,-8
-57,-62,-12
-52,-60,3
-31,-51,10
-37,-44,-2
-29,-52,7
-31,-53,9
-36,-55,2
-33,-52,-2
-25,-52,-4
-27,-61,-2
-28,-65,1
-39,-65,10
-26,-56,10
-28,-54,3
-31,-54,0
-25,-57,9
-32,-59,14
-53,-61,-8
-45,-60,-1
-34,-54,24
-34,-48,22
-29,-39,15
-21,-43,19
-22,-45,22
-22,-67,42
-31,-52,31
-18,-59,23
-50,-59,-2
-3,-53,27
-11,-41,18
-15,-37,17
-27,-42,19
-44,-73,48
-54,-70,38
-24,-49,23
-21,-42,19
-29,-54,19
-18,-49,18
-24,-55,21
-26,-53,27
-31,-55,30
-24,-50,30
-27,-53,32
-23,-51,31
-32,-49,26
-27,-48,22
-23,-54,29
-22,-56,28
-30,-50,25
-31,-51,30
-31,-51,33
-23,-58,28
-18,-57,29
-24,-57,26
-31,-49,19
-27,-44,19
-24,-43,29
-31,-43,29
-27,-45,36
-27,-45,37
-33,-48,40
-33,-48,39
-34,-54,29
-23,-59,28
-8,-50,29
-22,-51,23
-34,-50,12
-16,-55,24
-11,-48,31
-30,-56,34
-27,-55,32
-10,-53,41
-47,-61,23
-25,-55,17
-25,-53,21
-29,-53,25
-23,-49,31
-29,-55,23
-21,-52,15
-23,-56,20
-25,-55,22
-27,-54,21
-33,-59,22
-33,-59,22
-18,-42,19
-31,-51,25
-37,-62,40
-28,-47,13
-26,-38,4
-34,-57,24
-38,-63,31
-28,-50,20
-33,-51,14
-32,-52,21
-25,-56,31
-18,-56,28
-18,-53,18
-21,-49,18
-14,-49,27
-12,-60,39
-13,-60,30
-6,-55,26
-9,-52,29
-17,-64,23
-1,-68,20
3,-61,17
14,-47,16
14,-66,36
7,-68,33
-2,-59,22
-4,-58,18
1,-61,27
2,-60,43
5,-57,47
2,-53,37
4,-50,38
-8,-53,32
-11,-52,20
-11,-56,33
-23,-54,45
-21,-50,47
-8,-49,54
6,-43,43
7,-40,38
19,-39,30
22,-35,15
19,-39,11
24,-70,7
22,-72,-14
28,-94,-23
37,-91,37
-8,-78,34
-26,-57,-57
-29,-63,-35
8,-64,22
16,-64,18
25,-75,-22
27,-67,-6
-2,-72,5
24,-52,-1
7,-56,-12
10,-69,-3
15,-68,-11
16,-59,-15
8,-63,-2
12,-65,-3
6,-60,-8
6,-63,-3
16,-71,-9
3,-67,-5
7,-70,-10
-8,-65,-1
3,-59,19
2,-56,9
-11,-64,8
0,-50,20
9,-50,24
-3,-38,16
-18,-57,15
-34,-59,35
-27,-49,35
-29,-57,33
-54,-59,37
-46,-46,40
-38,-39,50
-32,-27,33
-34,-26,29
-56,-42,38
-41,-33,39
-11,-19,44
-46,-23,33
-36,-27,41
-30,-25,54
-32,-24,56
-39,-24,44
-36,-22,54
-31,-18,53
-39,-16,46
-34,-14,47
-36,-10,55
-31,-9,53
-38,-12,55
-31,-10,50
-23,-9,50
-44,-11,48
-32,-9,51
-34,-8,51
-31,-7,50
-40,-8,44
-46,-8,35
-37,-8,39
-40,-11,38
-63,-17,38
-77,-18,39
-49,-15,49
-50,-15,22
-60,-15,28
-49,-12,43
-43,-12,42
-55,-16,37
-51,-15,37
-49,-15,38
-56,-24,40
-36,-25,41
-40,-22,41
-44,-20,42
-40,-22,53
-52,-13,48
-38,-16,46
-37,-21,50
-32,-38,35
-34,-34,39
-36,-35,41
-43,-35,39
-36,-36,45
-38,-40,35
-38,-36,32
-34,-44,43
-33,-42,38
-34,-35,33
-34,-32,42
-39,-27,39
-39,-25,41
-47,-27,45
-47,-21,36
-35,-21,48
-50,-20,41
-40,-25,42
-51,-24,41
-45,-34,39
-38,-36,37
-21,-38,40
-57,-36,41
-38,-40,26
-56,-9,40
-41,-16,42
-24,-38,45
-50,-24,33
-34,-35,38
-46,-25,42
-33,-41,20
-52,-24,34
-42,-45,38
-39,-39,39
-29,-36,41
-54,-29,37
-45,-34,42
-29,-34,34
-30,-30,24
-46,-52,31
-23,-33,45
-15,-27,34
-52,-50,27
-19,-46,44
-25,-34,44
-32,-22,46
-35,-20,42
-54,-21,38
-32,-23,46
-45,-27,45
-35,-44,38
-27,-48,34
-37,-29,40
-14,-45,28
-54,-56,35
-6,-35,43
-18,-28,34
-39,-53,26
-34,-57,23
-25,-57,19
-29,-37,15
-37,-79,-1
-8,-61,21
-33,-42,23
-23,-67,-3
-46,-74,-1
-11,-64,18
-21,-42,11
-17,-88,-5
-20,-85,-7
-17,-73,-1
-10,-64,2
-8,-75,-6
-20,-65,17
-16,-70,18
12,-82,10
14,-79,7
22,-66,-34
10,-25,-30
-2,-5,-8
-33,-48,5
-30,-61,3
13,-59,-13
36,-77,14
22,-86,14
1,-61,-29
-18,-62,-30
17,-59,-14
-14,-61,-16
-10,-67,-9
-1,-73,-9
7,-63,-16
-3,-61,-4
-13,-65,-12
-14,-63,-17
-11,-61,-19
-12,-65,-12
-9,-61,-12
-20,-69,-17
-8,-67,-12
-12,-62,-12
-17,-59,-11
-9,-60,-14
-11,-65,-14
-16,-65,-23
-13,-58,-16
-19,-57,-9
-30,-57,-9
-10,-57,-10
-19,-62,-6
-14,-67,-6
-22,-65,-6
-6,-59,-16
-10,-62,-20
-3,-65,-22
-6,-62,-7
-5,-57,-4
-1,-63,-4
2,-72,-16
-15,-65,-29
0,-50,-22
15,-59,-6
-1,-67,-11
-5,-66,-18
1,-63,-10
-2,-59,-26
-5,-61,-17
6,-58,-9
-7,-65,-16
-7,-63,-15
-15,-64,-26
-19,-62,-19
3,-55,-21
-14,-58,-7
9,-58,-2
-26,-54,-24
-36,-61,-29
-9,-75,-19
-12,-57,-22
-41,-61,-16
-14,-65,-4
-18,-67,-11
-21,-63,-9
-34,-62,-14
-24,-61,-11
-11,-60,-5
-17,-56,-3
-37,-62,-13
-28,-57,-1
-35,-57,-17
-12,-61,-1
-42,-56,-11
-18,-61,-4
-22,-65,-4
-11,-63,1
-11,-60,13
-16,-51,10
-22,-60,-3
-12,-77,-2
-4,-68,9
-13,-57,11
-8,-61,16
-1,-69,10
-4,-64,9
2,-66,13
0,-57,11
-4,-65,7
4,-69,13
-3,-65,7
-12,-59,9
6,-68,13
-2,-66,12
-3,-68,10
-8,-60,21
-9,-54,14
-10,-54,28
4,-61,21
1,-61,23
-18,-61,9
-20,-57,0
26,-71,1
-39,-60,18
-16,-53,22
5,-68,2
-12,-60,14
-5,-57,11
-16,-61,7
2,-64,14
-8,-53,12
-11,-54,6
-4,-71,-4
7,-77,7
-8,-65,16
-10,-23,26
6,-60,2
-29,-78,-7
-5,-59,4
-12,-53,-4
-3,-73,7
17,-62,22
-28,-52,5
10,-81,2
-6,-74,0
10,-51,17
5,-47,8
3,-74,0
-31,-64,-10
1,-83,-4
-25,-35,9
-1,-58,0
6,-77,-8
-27,-57,-15
10,-68,-12
-18,-58,-4
-4,-75,-9
-9,-60,-10
-11,-65,-5
-19,-59,-11
-11,-62,-13
-13,-64,-5
-17,-58,-11
-15,-73,-8
-20,-51,-12
-23,-64,-7
-13,-57,-5
-19,-59,-13
-23,-58,-13
-8,-77,4
-4,-62,6
-14,-50,-4
-17,-61,-5
-16,-51,0
4,-68,17
5,-79,-8
-13,-58,8
-18,-53,3
-10,-65,-1
-13,-67,8
-12,-65,14
-14,-58,3
-7,-61,-7
-18,-54,1
-9,-61,1
-17,-67,-12
-2,-62,1
-21,-52,0
-14,-68,-14
1,-73,-1
-19,-56,1
-17,-57,0
-16,-69,-3
-14,-65,0
-20,-61,-4
-12,-59,1
-19,-61,5
-17,-63,5
-10,-68,5
-5,-60,11
-10,-60,9
-14,-72,11
-9,-67,15
-6,-44,17
-12,-57,18
-15,-72,-3
-20,-63,8
-18,-53,10
-17,-56,12
-9,-69,15
-15,-68,19
-14,-62,9
-7,-53,22
-16,-65,20
-13,-69,11
-13,-59,24
-10,-49,29
-11,-64,24
-17,-67,18
-16,-54,29
-17,-49,21
-12,-66,14
-19,-66,12
-24,-52,16
-13,-56,17
-17,-63,7
-17,-63,15
-15,-62,3
-22,-65,15
-17,-51,29
-16,-61,-11
-20,-69,12
-26,-55,27
-29,-41,4
-2,-47,-11
-59,-82,0
-20,-20,25
-13,-12,19
-35,-29,22
-48,-47,32
-62,-48,21
-92,-57,8
-85,-44,6
-56,-15,31
-58,-7,43
-52,-6,52
-43,-5,36
-44,-6,21
-55,-13,23
-61,-12,33
-50,-6,41
-56,4,39
-60,5,42
-57,10,44
-54,11,42
-56,19,41
-49,15,38
-58,16,37
-51,20,46
-24,21,56
9,30,58
0,28,43
-6,27,45
-15,17,38
-23,7,39
-56,-14,31
-8,-22,44
-5,-30,51
-18,-47,62
-13,-51,66
4,-35,51
-77,-9,52
-55,-5,67
-35,7,76
-40,-2,76
-26,-13,60
-30,-10,43
-32,-7,38
-34,7,45
-42,-1,58
-36,-8,68
-44,-1,46
-42,-2,43
-31,-8,53
-21,-8,63
-29,-1,55
-40,-1,51
-36,-2,58
-30,-6,69
-30,-4,64
-41,1,45
-36,-7,53
-31,1,62
-29,0,58
-37,-4,50
-39,-9,45
-36,-15,39
-39,-9,36
-39,2,47
-39,6,54
-20,4,74
-30,3,61
-33,2,55
-34,3,49
-33,3,49
-35,-4,67
-28,0,58
-34,4,47
-47,2,42
-45,-2,45
-34,-1,50
-37,1,47
-41,1,45
-42,3,49
-39,0,53
-33,-2,56
-41,0,62
-48,0,65
-49,-2,71
-54,-1,67
-41,8,54
-53,7,44
-44,18,45
-33,37,48
-34,45,36
-43,41,13
-29,50,25
-17,54,29
-19,60,21
-20,59,14
-56,43,-1
-60,33,16
-29,33,30
-15,21,42
-41,9,51
-62,-18,43
-17,-5,53
-6,-2,54
-11,-5,52
-27,-30,69
-15,-34,76
3,-24,77
6,-13,69
-16,-1,54
-16,-1,47
-18,-1,63
-47,4,122
-36,-7,50
-43,7,58
-22,5,67
-29,7,41
-38,1,45
-33,1,48
-43,-21,62
-38,-4,51
-34,3,54
-34,2,53
-35,2,50
-32,2,57
-34,2,54
-39,1,50
-40,1,49
-36,2,52
-36,2,52
-38,1,52
-34,2,52
-39,2,51
-39,2,50
-41,1,49
-38,1,52
-38,1,51
-37,1,52
-39,2,51
-38,1,51
-37,2,52
-35,2,54
-35,1,54
-34,1,54
-34,0,55
-32,-2,56
-30,-1,55
-29,-5,55
-39,-13,55
-48,-29,68
-45,-46,69
-36,-38,65
-34,-25,61
-33,-18,59
-36,-7,48
-30,3,45
-29,13,46
-37,15,44
-37,15,43
-41,22,33
-55,21,22
-51,21,24
-43,32,21
-43,31,20
-55,25,15
-54,31,19
-57,28,20
-55,26,31
-60,21,33
-57,11,34
-63,2,44
-57,-5,43
-33,-3,43
-31,-2,44
-56,-22,55
-42,-22,41
-39,-21,-3
-38,-45,40
-23,-42,72
-27,-34,51
-29,-34,34
-31,-41,35
-21,-47,45
-19,-44,45
-30,-44,32
-39,-44,32
-32,-46,39
-32,-50,41
-38,-49,30
-47,-47,33
-23,-49,47
-20,-43,39
-29,-40,31
-43,-43,33
-37,-43,41
-33,-35,38
-32,-36,42
-25,-40,46
-27,-39,42
-32,-38,36
-34,-42,35
-33,-42,35
-32,-43,35
-30,-44,33
-27,-46,36
-26,-45,37
-27,-46,38
-29,-42,37
-31,-42,36
-31,-43,34
-29,-45,35
-27,-44,35
-30,-44,36
-31,-44,35
-29,-44,36
-30,-44,36
-28,-43,36
-29,-45,35
-28,-45,35
-28,-45,36
-28,-46,34
-28,-47,35
-28,-46,35
-28,-45,36
-29,-44,35
-32,-44,33
-33,-44,33
-35,-43,31
-36,-43,31
-36,-43,31
-34,-44,32
-34,-44,32
-33,-45,32
-32,-45,33
-32,-45,33
-33,-46,32
-32,-45,32
-33,-45,32
-34,-44,31
-34,-44,31
-34,-43,32
-34,-43,31
-35,-43,31
-35,-44,31
-34,-44,32
-33,-44,32
-34,-44,32
-33,-44,32
-32,-44,32
-32,-45,31
-32,-44,31
-32,-44,32
-33,-44,32
-35,-45,31
-34,-45,32
-34,-45,32
-34,-45,31
-33,-46,30
-31,-45,31
-32,-45,31
-32,-46,30
-30,-46,31
-30,-49,29
-31,-47,33
-31,-43,36
-33,-43,33
-35,-45,30
-32,-47,28
-30,-46,30
-32,-46,31
-32,-45,31
-31,-46,31
-32,-46,31
-32,-47,31
-30,-47,31
-31,-47,31
-29,-47,31
-29,-48,31
-28,-48,31
-29,-48,31
-30,-47,31
-29,-48,30
-28,-46,31
-29,-45,31
-30,-44,33
-32,-45,33
-33,-45,32
-35,-49,31
-33,-52,30
-31,-50,30
-29,-47,29
-29,-47,29
-30,-44,30
-31,-43,31
-30,-42,31
-35,-44,30
-37,-45,30
-38,-46,32
-37,-45,33
-35,-46,33
-32,-44,33
-31,-44,33
-32,-43,30
-35,-44,29
-37,-44,28
-39,-44,29
-40,-45,29
-38,-45,29
-38,-45,28
-37,-45,28
-35,-44,31
-33,-41,32
-39,-42,34
-32,-40,36
-32,-39,35
-33,-40,36
-34,-39,36
-35,-40,35
-36,-41,35
-35,-40,36
-34,-40,34
-35,-40,36
-36,-39,38
-34,-42,35
-36,-41,33
-38,-37,34
-34,-37,37
-34,-37,38
-32,-37,39
-33,-35,39
-34,-33,41
-34,-32,41
-36,-29,40
-38,-31,40
-38,-32,39
-37,-33,38
-37,-35,38
-36,-37,38
-34,-37,39
-34,-37,40
-35,-39,41
-36,-41,42
-35,-42,43
-47,-48,48
-45,-58,47
-56,-64,45
-38,-57,37
-36,-54,33
-30,-35,38
-34,-21,40
-46,-2,44
-62,-3,41
-60,-5,57
-41,12,32
-38,23,17
-17,34,25
-1,30,36
-12,27,40
-28,10,62
-24,12,64
-30,12,33
-61,4,50
-55,5,60
-51,13,47
-49,17,43
-40,22,28
-30,22,12
-47,16,7
-65,8,24
-51,8,31
-22,5,41
-59,-6,49
-54,-9,52
-38,-7,54
-56,-19,65
-38,-19,76
-10,-13,71
-14,-10,60
-35,-11,51
-57,-16,47
-45,-14,44
-56,-16,61
-46,-18,67
-16,-11,69
-26,-10,59
-37,-1,53
-46,3,48
-37,5,47
-32,10,46
-31,11,49
-41,7,47
-41,9,31
-48,11,23
-63,15,29
-54,13,36
-40,15,46
-55,16,37
-59,16,33
-49,15,35
-47,13,37
-48,11,39
-51,13,37
-51,13,36
-48,13,36
-49,13,37
-52,14,36
-50,16,34
-50,17,35
-52,14,35
-51,14,36
-50,15,36
-53,14,34
-53,13,35
-50,14,36
-50,14,36
-51,11,36
-50,13,37
-49,13,37
-50,13,37
-51,12,38
-50,14,37
-51,13,37
-50,12,37
-49,11,38
-49,12,38
-50,14,37
-50,12,37
-50,11,37
-50,11,38
-50,11,38
-50,12,37
-49,13,37
-49,11,37
-50,7,40
-51,7,41
-48,8,42
-45,12,41
-45,14,41
-46,16,34
-46,15,33
-57,11,36
-52,3,40
-49,2,41
-52,2,44
-53,5,42
-45,10,35
-44,22,36
-48,19,34
-52,7,36
-55,4,42
-53,6,42
-43,16,37
-46,23,34
-66,33,32
-73,31,30
-56,25,31
-23,20,41
-27,7,44
-36,-12,44
-41,-14,43
-39,-16,33
-46,-16,30
-44,-4,35
-73,0,45
-66,1,40
-64,0,31
-64,3,24
-63,6,27
-42,25,32
-39,30,29
-54,13,34
-54,-1,41
-51,-5,35
-64,9,17
-66,2,19
-66,-5,34
-52,8,23
-60,6,16
-57,5,21
-59,-3,23
