1685337725.000000, IBI
62.250000,0.781250
63.015625,0.765625
63.781250,0.765625
64.531250,0.750000
65.281250,0.750000
66.046875,0.765625
66.859375,0.812500
67.671875,0.812500
68.468750,0.796875
69.343750,0.875000
70.203125,0.859375
71.031250,0.828125
71.859375,0.828125
72.703125,0.843750
73.515625,0.812500
78.203125,0.781250
79.031250,0.828125
79.921875,0.890625
80.781250,0.859375
81.578125,0.796875
82.484375,0.906250
83.328125,0.843750
84.093750,0.765625
84.875000,0.781250
85.609375,0.734375
86.343750,0.734375
87.062500,0.718750
87.843750,0.781250
88.656250,0.812500
89.515625,0.859375
90.312500,0.796875
91.156250,0.843750
92.015625,0.859375
92.843750,0.828125
93.578125,0.734375
94.312500,0.734375
99.218750,0.968750
100.109375,0.890625
100.968750,0.859375
101.828125,0.859375
102.687500,0.859375
103.546875,0.859375
104.359375,0.812500
105.234375,0.875000
106.171875,0.937500
107.093750,0.921875
107.968750,0.875000
108.890625,0.921875
109.828125,0.937500
110.703125,0.875000
111.531250,0.828125
112.406250,0.875000
113.343750,0.937500
114.250000,0.906250
115.093750,0.843750
115.968750,0.875000
116.921875,0.953125
117.828125,0.906250
118.765625,0.937500
119.765625,1.000000
120.765625,1.000000
121.671875,0.906250
122.578125,0.906250
123.453125,0.875000
124.328125,0.875000
125.140625,0.812500
125.953125,0.812500
126.843750,0.890625
127.703125,0.859375
128.546875,0.843750
129.359375,0.812500
130.125000,0.765625
130.921875,0.796875
131.796875,0.875000
132.609375,0.812500
133.375000,0.765625
134.125000,0.750000
134.984375,0.859375
139.718750,0.843750
140.671875,0.953125
141.671875,1.000000
142.609375,0.937500
143.453125,0.843750
144.265625,0.812500
145.125000,0.859375
146.062500,0.937500
147.046875,0.984375
148.031250,0.984375
148.953125,0.921875
149.812500,0.859375
150.671875,0.859375
151.546875,0.875000
152.390625,0.843750
153.203125,0.812500
153.968750,0.765625
154.734375,0.765625
155.515625,0.781250
156.312500,0.796875
157.140625,0.828125
157.921875,0.781250
158.687500,0.765625
159.468750,0.781250
160.296875,0.828125
161.093750,0.796875
161.875000,0.781250
162.687500,0.812500
163.453125,0.765625
164.218750,0.765625
164.984375,0.765625
165.812500,0.828125
166.671875,0.859375
167.531250,0.859375
168.312500,0.781250
169.046875,0.734375
169.765625,0.718750
170.515625,0.750000
171.312500,0.796875
172.109375,0.796875
172.906250,0.796875
173.750000,0.843750
174.562500,0.812500
175.375000,0.812500
176.203125,0.828125
176.953125,0.750000
177.703125,0.750000
178.406250,0.703125
179.171875,0.765625
180.015625,0.843750
180.921875,0.906250
181.781250,0.859375
182.671875,0.890625
183.546875,0.875000
184.437500,0.890625
185.234375,0.796875
186.031250,0.796875
186.828125,0.796875
187.578125,0.750000
188.312500,0.734375
189.078125,0.765625
189.890625,0.812500
190.750000,0.859375
191.750000,1.000000
192.703125,0.953125
193.578125,0.875000
194.390625,0.812500
195.187500,0.796875
195.953125,0.765625
196.671875,0.718750
197.375000,0.703125
198.078125,0.703125
198.843750,0.765625
199.625000,0.781250
200.421875,0.796875
201.265625,0.843750
202.156250,0.890625
202.953125,0.796875
203.765625,0.812500
204.578125,0.812500
205.406250,0.828125
206.187500,0.781250
206.984375,0.796875
207.937500,0.953125
208.906250,0.968750
209.765625,0.859375
210.625000,0.859375
211.500000,0.875000
212.375000,0.875000
213.171875,0.796875
213.984375,0.812500
214.906250,0.921875
215.875000,0.968750
216.703125,0.828125
217.515625,0.812500
218.359375,0.843750
219.171875,0.812500
219.937500,0.765625
220.765625,0.828125
221.593750,0.828125
222.453125,0.859375
223.312500,0.859375
224.125000,0.812500
224.937500,0.812500
225.687500,0.750000
226.437500,0.750000
227.171875,0.734375
227.921875,0.750000
231.921875,0.687500
232.781250,0.859375
233.703125,0.921875
234.562500,0.859375
235.484375,0.921875
236.453125,0.968750
237.437500,0.984375
238.375000,0.937500
239.250000,0.875000
240.187500,0.937500
241.109375,0.921875
242.015625,0.906250
242.875000,0.859375
243.781250,0.906250
244.734375,0.953125
245.687500,0.953125
246.578125,0.890625
247.484375,0.906250
248.437500,0.953125
259.750000,0.687500
260.484375,0.734375
264.984375,0.718750
265.765625,0.781250
266.531250,0.765625
267.328125,0.796875
268.078125,0.750000
268.796875,0.718750
269.500000,0.703125
270.343750,0.843750
271.062500,0.718750
271.890625,0.828125
272.593750,0.703125
273.421875,0.828125
274.203125,0.781250
274.984375,0.781250
275.828125,0.843750
276.671875,0.843750
277.531250,0.859375
278.375000,0.843750
279.218750,0.843750
280.156250,0.937500
281.062500,0.906250
281.921875,0.859375
282.765625,0.843750
283.687500,0.921875
284.546875,0.859375
285.375000,0.828125
286.234375,0.859375
287.203125,0.968750
288.093750,0.890625
288.937500,0.843750
289.765625,0.828125
290.671875,0.906250
291.578125,0.906250
292.484375,0.906250
293.437500,0.953125
294.484375,1.046875
295.390625,0.906250
296.250000,0.859375
297.109375,0.859375
297.968750,0.859375
298.796875,0.828125
299.640625,0.843750
300.562500,0.921875
301.546875,0.984375
302.437500,0.890625
303.281250,0.843750
304.171875,0.890625
305.062500,0.890625
305.984375,0.921875
306.843750,0.859375
317.171875,0.750000
317.921875,0.750000
318.656250,0.734375
319.406250,0.750000
320.203125,0.796875
320.953125,0.750000
321.718750,0.765625
322.500000,0.781250
323.312500,0.812500
324.125000,0.812500
324.906250,0.781250
325.703125,0.796875
326.500000,0.796875
327.343750,0.843750
328.140625,0.796875
328.953125,0.812500
329.796875,0.843750
330.687500,0.890625
341.562500,0.875000
342.437500,0.875000
343.328125,0.890625
344.218750,0.890625
345.156250,0.937500
346.078125,0.921875
346.984375,0.906250
347.906250,0.921875
348.750000,0.843750
349.656250,0.906250
350.578125,0.921875
351.500000,0.921875
352.390625,0.890625
353.265625,0.875000
354.156250,0.890625
355.031250,0.875000
355.921875,0.890625
356.750000,0.828125
357.593750,0.843750
358.500000,0.906250
359.406250,0.906250
360.281250,0.875000
361.171875,0.890625
362.109375,0.937500
363.015625,0.906250
371.671875,0.859375
372.546875,0.875000
373.421875,0.875000
374.343750,0.921875
375.343750,1.000000
376.312500,0.968750
377.234375,0.921875
378.156250,0.921875
379.046875,0.890625
379.953125,0.906250
380.875000,0.921875
389.015625,0.796875
389.796875,0.781250
390.625000,0.828125
391.484375,0.859375
392.390625,0.906250
393.171875,0.781250
393.906250,0.734375
394.609375,0.703125
395.343750,0.734375
396.125000,0.781250
397.062500,0.937500
397.968750,0.906250
398.859375,0.890625
399.781250,0.921875
400.734375,0.953125
401.703125,0.968750
402.625000,0.921875
403.562500,0.937500
404.531250,0.968750
405.515625,0.984375
406.390625,0.875000
407.281250,0.890625
408.187500,0.906250
409.125000,0.937500
410.031250,0.906250
410.953125,0.921875
411.921875,0.968750
412.875000,0.953125
413.687500,0.812500
414.453125,0.765625
415.203125,0.750000
415.937500,0.734375
416.656250,0.718750
417.375000,0.718750
418.125000,0.750000
418.859375,0.734375
419.593750,0.734375
420.359375,0.765625
421.218750,0.859375
422.078125,0.859375
422.875000,0.796875
423.703125,0.828125
424.609375,0.906250
425.546875,0.937500
426.390625,0.843750
427.187500,0.796875
428.046875,0.859375
428.984375,0.937500
429.875000,0.890625
430.734375,0.859375
431.609375,0.875000
432.609375,1.000000
433.671875,1.062500
434.609375,0.937500
435.578125,0.968750
436.578125,1.000000
437.515625,0.937500
438.406250,0.890625
439.375000,0.968750
440.359375,0.984375
441.281250,0.921875
442.187500,0.906250
443.125000,0.937500
444.093750,0.968750
445.015625,0.921875
445.875000,0.859375
446.765625,0.890625
447.718750,0.953125
448.640625,0.921875
449.515625,0.875000
450.343750,0.828125
451.156250,0.812500
451.968750,0.812500
452.812500,0.843750
453.656250,0.843750
454.437500,0.781250
455.234375,0.796875
456.125000,0.890625
457.078125,0.953125
457.953125,0.875000
458.843750,0.890625
459.796875,0.953125
460.781250,0.984375
461.671875,0.890625
462.578125,0.906250
463.531250,0.953125
464.500000,0.968750
465.406250,0.906250
466.312500,0.906250
467.250000,0.937500
468.234375,0.984375
469.140625,0.906250
470.031250,0.890625
470.953125,0.921875
471.921875,0.968750
472.875000,0.953125
473.812500,0.937500
474.734375,0.921875
475.656250,0.921875
476.515625,0.859375
477.375000,0.859375
478.250000,0.875000
479.140625,0.890625
480.000000,0.859375
480.843750,0.843750
481.718750,0.875000
482.593750,0.875000
483.468750,0.875000
501.437500,0.890625
502.375000,0.937500
503.328125,0.953125
504.265625,0.937500
505.125000,0.859375
505.984375,0.859375
506.890625,0.906250
507.843750,0.953125
508.734375,0.890625
509.609375,0.875000
510.531250,0.921875
511.531250,1.000000
512.500000,0.968750
513.359375,0.859375
514.250000,0.890625
515.187500,0.937500
516.062500,0.875000
516.890625,0.828125
517.687500,0.796875
518.515625,0.828125
519.468750,0.953125
520.531250,1.062500
521.421875,0.890625
522.375000,0.953125
523.406250,1.031250
529.984375,0.875000
530.875000,0.890625
531.843750,0.968750
532.875000,1.031250
533.812500,0.937500
534.640625,0.828125
535.406250,0.765625
536.203125,0.796875
537.078125,0.875000
537.921875,0.843750
538.750000,0.828125
539.640625,0.890625
540.640625,1.000000
541.687500,1.046875
542.593750,0.906250
543.484375,0.890625
544.453125,0.968750
545.437500,0.984375
546.343750,0.906250
547.218750,0.875000
548.109375,0.890625
549.015625,0.906250
549.890625,0.875000
550.703125,0.812500
551.562500,0.859375
552.546875,0.984375
553.468750,0.921875
554.328125,0.859375
555.187500,0.859375
556.046875,0.859375
556.921875,0.875000
557.750000,0.828125
558.593750,0.843750
559.500000,0.906250
560.453125,0.953125
561.359375,0.906250
562.234375,0.875000
563.125000,0.890625
564.031250,0.906250
564.921875,0.890625
565.765625,0.843750
566.671875,0.906250
567.578125,0.906250
568.421875,0.843750
569.250000,0.828125
570.156250,0.906250
571.062500,0.906250
571.921875,0.859375
572.796875,0.875000
573.640625,0.843750
574.437500,0.796875
575.187500,0.750000
576.000000,0.812500
576.750000,0.750000
577.546875,0.796875
578.500000,0.953125
579.421875,0.921875
580.296875,0.875000
581.125000,0.828125
582.031250,0.906250
582.968750,0.937500
583.843750,0.875000
584.656250,0.812500
585.500000,0.843750
586.406250,0.906250
587.343750,0.937500
588.203125,0.859375
589.093750,0.890625
590.078125,0.984375
591.078125,1.000000
591.953125,0.875000
592.843750,0.890625
593.796875,0.953125
594.796875,1.000000
595.703125,0.906250
596.609375,0.906250
597.531250,0.921875
598.500000,0.968750
599.375000,0.875000
600.296875,0.921875
607.921875,0.718750
608.656250,0.734375
609.343750,0.687500
610.109375,0.765625
615.562500,0.828125
616.406250,0.843750
617.312500,0.906250
618.187500,0.875000
619.093750,0.906250
619.937500,0.843750
620.859375,0.921875
621.750000,0.890625
622.656250,0.906250
623.468750,0.812500
624.250000,0.781250
624.984375,0.734375
625.687500,0.703125
626.406250,0.718750
627.140625,0.734375
627.906250,0.765625
628.703125,0.796875
629.468750,0.765625
630.250000,0.781250
631.000000,0.750000
631.718750,0.718750
632.437500,0.718750
633.187500,0.750000
634.125000,0.937500
635.125000,1.000000
636.093750,0.968750
637.062500,0.968750
637.906250,0.843750
638.734375,0.828125
644.671875,0.984375
645.671875,1.000000
646.703125,1.031250
647.671875,0.968750
648.578125,0.906250
649.578125,1.000000
650.546875,0.968750
651.578125,1.031250
652.593750,1.015625
653.593750,1.000000
654.656250,1.062500
655.656250,1.000000
656.625000,0.968750
657.546875,0.921875
658.406250,0.859375
659.312500,0.906250
660.250000,0.937500
661.203125,0.953125
662.046875,0.843750
662.906250,0.859375
663.750000,0.843750
664.578125,0.828125
665.375000,0.796875
668.984375,0.703125
669.687500,0.703125
670.359375,0.671875
671.046875,0.687500
683.468750,0.687500
684.203125,0.734375
684.953125,0.750000
685.656250,0.703125
686.328125,0.671875
687.062500,0.734375
687.796875,0.734375
688.531250,0.734375
689.359375,0.828125
690.234375,0.875000
691.296875,1.062500
692.359375,1.062500
693.328125,0.968750
694.234375,0.906250
701.015625,0.906250
701.921875,0.906250
702.796875,0.875000
703.703125,0.906250
704.562500,0.859375
705.421875,0.859375
706.265625,0.843750
707.125000,0.859375
707.984375,0.859375
708.890625,0.906250
709.828125,0.937500
710.781250,0.953125
711.656250,0.875000
712.609375,0.953125
713.625000,1.015625
714.640625,1.015625
715.515625,0.875000
716.359375,0.843750
717.234375,0.875000
718.125000,0.890625
718.953125,0.828125
719.812500,0.859375
720.750000,0.937500
721.640625,0.890625
722.515625,0.875000
723.468750,0.953125
724.531250,1.062500
725.531250,1.000000
726.437500,0.906250
727.390625,0.953125
728.406250,1.015625
729.390625,0.984375
730.265625,0.875000
731.234375,0.968750
732.265625,1.031250
733.187500,0.921875
734.046875,0.859375
734.953125,0.906250
735.890625,0.937500
736.765625,0.875000
737.609375,0.843750
738.500000,0.890625
739.406250,0.906250
740.234375,0.828125
741.000000,0.765625
