1711199094.000000, 1711199094.000000, 1711199094.000000
32.000000, 32.000000, 32.000000
-49,11,48
-43,11,47
-44,10,43
-45,11,40
-67,-28,70
-48,12,42
-44,8,44
-43,9,44
-50,7,42
-52,7,38
-50,7,39
-48,8,41
-48,8,41
-48,8,41
-48,8,41
-48,8,42
-48,8,42
-47,8,42
-46,8,43
-47,8,42
-47,8,42
-47,8,42
-47,8,42
-47,8,42
-47,7,42
-47,7,43
-44,7,44
-45,7,44
-47,7,42
-46,7,43
-46,8,43
-46,7,43
-46,7,43
-47,7,43
-47,7,43
-46,7,43
-46,7,43
-47,7,43
-46,7,43
-46,7,43
-46,7,43
-47,7,43
-47,7,43
-46,7,43
-47,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,44
-46,7,43
-47,7,43
-46,7,43
-46,7,43
-46,8,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,44
-46,7,43
-46,7,43
-46,7,43
-45,7,44
-46,7,44
-46,8,44
-45,8,44
-45,7,44
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,8,43
-46,8,43
-46,7,43
-46,7,43
-47,7,43
-47,8,42
-47,8,42
-47,8,43
-46,8,43
-46,7,43
-47,7,43
-47,7,42
-47,7,42
-47,8,43
-46,8,43
-46,8,42
-47,8,42
-47,8,42
-47,8,42
-48,8,42
-48,8,42
-47,8,42
-48,8,41
-48,9,41
-48,8,41
-48,8,41
-48,8,41
-48,9,41
-47,8,41
-48,8,41
-48,8,41
-47,9,41
-46,8,42
-47,8,42
-47,9,42
-47,8,42
-47,8,42
-47,8,42
-46,8,43
-46,8,43
-47,8,43
-47,8,43
-46,8,43
-47,7,42
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-47,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,8,43
-46,7,44
-46,7,43
-46,7,43
-46,7,43
-47,8,43
-46,8,43
-46,8,43
-47,8,43
-47,8,43
-46,7,43
-47,7,43
-46,7,43
-46,7,43
-46,7,43
-46,7,43
-46,8,43
-46,7,43
-46,8,43
-46,8,43
-46,8,43
-46,7,43
-46,7,43
-46,7,43
